Model Year,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,weight,con,CO2 Emissions(g/km),SP,PK,SEAT,Lux,L,M,S,Cluster,Predicted_CO2,select
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8,A10,5042.0,GMCSierra 4WD Mud Terrain TirePickup truck: Standard5.38A10,360,0,1,0,0,0,0,0,4,297.82852,0
2022,Cadillac,CT4-V,Compact,2.7,4,AS10,3616.0,CadillacCT4-VCompact2.74AS10,239,0,0,0,0,0,1,0,0,265.3938,0
2022,Cadillac,CT4-V AWD,Compact,2.7,4,AS10,3761.0,CadillacCT4-V AWDCompact2.74AS10,244,0,0,0,0,0,1,0,0,272.3434,0
2022,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6,AS8,4464.0,VolkswagenAtlas Cross Sport 4MOTIONSUV: Small3.66AS8,275,0,0,0,0,1,0,0,3,285.372,0
2022,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2.0,4,AM7,3479.0,Mercedes-BenzAMG A 35 4MATIC SedanSubcompact24AM7,221,0,0,0,0,0,0,1,0,182.27016,0
2022,Dodge,Challenger (MDS),Mid-size,6.4,8,A8,4233.0,DodgeChallenger (MDS)Mid-size6.48A8,305,0,0,0,0,1,0,0,4,320.47958,0
2022,Dodge,Challenger Widebody (MDS),Mid-size,6.4,8,A8,4233.0,DodgeChallenger Widebody (MDS)Mid-size6.48A8,305,0,0,0,0,1,0,0,4,320.47958,0
2022,Dodge,Challenger Widebody,Mid-size,6.4,8,M6,4308.0,DodgeChallenger WidebodyMid-size6.48M6,325,0,0,0,0,1,0,0,4,335.13202,1
2022,Audi,Q5 45 TFSI quattro,SUV: Small,2.0,4,AM7,4079.0,AudiQ5 45 TFSI quattroSUV: Small24AM7,220,0,0,0,0,0,1,0,0,225.75867,0
2022,Audi,S3 Sedan quattro,Subcompact,2.0,4,AM7,3538.0,AudiS3 Sedan quattroSubcompact24AM7,206,0,0,0,0,0,0,1,0,211.0219,0
2022,Jeep,Wrangler JL Unlimited 4X4 Rubicon EcoDiesel,SUV: Small,3.0,6,A8,4766.0,JeepWrangler JL Unlimited 4X4 Rubicon EcoDieselSUV: Small36A8,275,0,0,0,0,1,0,0,3,298.8003,0
2022,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6,AS10,5390.0,ToyotaTundra 4WD TRDPickup truck: Standard3.46AS10,286,0,1,0,0,0,0,0,3,302.20172,0
2022,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,3891.0,LexusRC 350 AWDSubcompact3.56AS6,253,0,0,0,0,0,1,0,3,277.4275,0
2022,BMW,X3 xDrive30i,SUV: Small,2.0,4,AS8,4149.0,BMWX3 xDrive30iSUV: Small24AS8,230,0,0,0,0,0,0,1,0,228.12668,0
2022,Acura,TLX SH-AWD A-SPEC,Compact,2.0,4,AS10,3990.0,AcuraTLX SH-AWD A-SPECCompact24AS10,231,0,0,0,0,0,0,1,0,231.04283,0
2022,Alfa Romeo,Stelvio,SUV: Small,2.0,4,A8,3901.0,Alfa RomeoStelvioSUV: Small24A8,218,0,0,0,0,0,1,0,0,221.36162,0
2022,Alfa Romeo,Stelvio AWD,SUV: Small,2.0,4,A8,4007.0,Alfa RomeoStelvio AWDSUV: Small24A8,226,0,0,0,0,0,1,0,0,230.809,0
2022,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,2.0,4,AM7,3880.0,AudiA4 allroad 45 TFSI quattroStation wagon: Small24AM7,208,0,0,0,0,0,1,0,0,233.85625,0
2022,BMW,M235i xDrive Gran Coupe,Compact,2.0,4,AS8,3605.0,BMWM235i xDrive Gran CoupeCompact24AS8,214,0,0,0,0,0,0,1,0,179.1667,0
2022,GMC,Sierra 4WD Mud Terrain Tire (No DFM),Pickup truck: Standard,5.3,8,A10,5042.0,GMCSierra 4WD Mud Terrain Tire (No DFM)Pickup truck: Standard5.38A10,381,0,1,0,0,0,0,0,4,297.82852,0
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,2.0,4,A8,4696.0,JeepWrangler JL Unlimited 4X4SUV: Small24A8,251,0,0,0,0,1,0,0,0,248.45589,0
2022,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6,A8,4716.0,ChevroletColorado ZR2 4WDPickup truck: Small3.66A8,329,0,1,0,0,0,0,0,3,319.357,1
2022,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,3.0,6,A10,4921.0,ChevroletSilverado 4WD (With Sport Mode)Pickup truck: Standard36A10,265,0,1,0,0,0,0,0,3,292.2548,0
2022,Jeep,Grand Cherokee WK 4X4,SUV: Standard,3.6,6,A8,4513.0,JeepGrand Cherokee WK 4X4SUV: Standard3.66A8,265,0,0,0,0,1,0,0,3,302.8955,0
2022,Honda,Pilot AWD TrailSport,SUV: Small,3.5,6,AS9,4290.0,HondaPilot AWD TrailSportSUV: Small3.56AS9,260,0,0,0,0,1,0,0,3,278.51718,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A8,5022.0,GMCSierra 4WDPickup truck: Standard5.38A8,327,0,1,0,0,0,0,0,4,311.8618,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A10,5022.0,GMCSierra 4WDPickup truck: Standard5.38A10,318,0,1,0,0,0,0,0,4,311.8618,0
2022,Jeep,Gladiator 4X4 EcoDiesel,Pickup truck: Standard,3.0,6,A8,4971.0,JeepGladiator 4X4 EcoDieselPickup truck: Standard36A8,263,0,1,0,0,0,0,0,3,288.8736,0
2022,Ford,Bronco Badlands 4WD,SUV: Small,2.3,4,AS10,4705.0,FordBronco Badlands 4WDSUV: Small2.34AS10,323,0,0,0,0,1,0,0,0,267.69086,0
2022,Ford,Bronco Badlands 4WD,SUV: Small,2.3,4,M7,4705.0,FordBronco Badlands 4WDSUV: Small2.34M7,336,0,0,0,0,1,0,0,0,267.69086,0
2022,Ford,Bronco Badlands 4WD,SUV: Small,2.7,6,AS10,4705.0,FordBronco Badlands 4WDSUV: Small2.76AS10,331,0,0,0,0,1,0,0,3,298.0269,0
2022,GMC,Sierra 4WD (No DFM),Pickup truck: Standard,5.3,8,A10,5022.0,GMCSierra 4WD (No DFM)Pickup truck: Standard5.38A10,347,0,1,0,0,0,0,0,4,311.8618,0
2022,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2.0,4,AS8,4308.0,VolkswagenAtlas Cross Sport 4MOTIONSUV: Small24AS8,252,0,0,0,0,1,0,0,0,231.5132,0
2022,Lincoln,Nautilus AWD,SUV: Small,2.0,4,A8,4545.0,LincolnNautilus AWDSUV: Small24A8,252,0,0,0,0,0,1,0,0,235.66275,0
2022,Lincoln,Nautilus AWD,SUV: Small,2.0,4,AS8,4545.0,LincolnNautilus AWDSUV: Small24AS8,251,0,0,0,0,0,1,0,0,235.66275,0
2022,Lincoln,Nautilus AWD,SUV: Small,2.7,6,AS8,4545.0,LincolnNautilus AWDSUV: Small2.76AS8,262,0,0,0,0,0,1,0,3,304.5515,1
2022,Volkswagen,Golf R,Mid-size,2.0,4,AM7,3481.0,VolkswagenGolf RMid-size24AM7,213,0,0,0,0,0,0,1,0,182.27016,0
2022,Volkswagen,Golf R,Mid-size,2.0,4,M6,3417.0,VolkswagenGolf RMid-size24M6,237,0,0,0,0,0,0,1,0,212.89659,0
2022,GMC,Sierra 4WD (No Stop-Start),Pickup truck: Standard,5.3,8,A10,5022.0,GMCSierra 4WD (No Stop-Start)Pickup truck: Standard5.38A10,338,0,1,0,0,0,0,0,4,311.8618,0
2022,Cadillac,XT5,SUV: Small,2.0,4,AS9,3915.0,CadillacXT5SUV: Small24AS9,225,0,0,0,0,1,0,0,0,231.35162,0
2022,Cadillac,XT5 AWD,SUV: Small,2.0,4,AS9,3915.0,CadillacXT5 AWDSUV: Small24AS9,237,0,0,0,0,1,0,0,0,231.35162,0
2022,Cadillac,XT5 AWD,SUV: Small,3.6,6,AS9,3915.0,CadillacXT5 AWDSUV: Small3.66AS9,263,0,0,0,0,1,0,0,3,292.56647,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,3.0,6,A10,4921.0,ChevroletSilverado 4WDPickup truck: Standard36A10,272,0,1,0,0,0,0,0,3,292.2548,0
2022,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A8,5371.0,Ram1500 Classic 4X4Pickup truck: Standard5.78A8,330,0,1,0,0,0,0,0,4,371.09604,1
2022,MINI,John Cooper Works Convertible,Minicompact,2.0,4,AS8,3120.0,MINIJohn Cooper Works ConvertibleMinicompact24AS8,198,0,0,0,0,0,0,1,0,208.36638,0
2022,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4,A6,4716.0,ChevroletColorado ZR2 4WDPickup truck: Small2.84A6,326,0,1,0,0,0,0,0,0,282.55496,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,4700.0,ChevroletSilverado 4WD Mud Terrain TirePickup truck: Standard2.74A8,328,0,1,0,0,0,0,0,0,273.70593,0
2022,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2.0,4,A9,4409.0,Mercedes-BenzMetris Passenger VanSpecial purpose vehicle24A9,282,1,0,0,0,0,0,0,0,256.44183,0
2022,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4,AS8,3789.0,MINIJohn Cooper Works Countryman ALL4Mid-size24AS8,210,0,0,0,0,0,0,1,0,205.9131,0
2022,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3.0,6,A8,5476.0,Ram1500 4X4 EcoDieselPickup truck: Standard36A8,260,0,1,0,0,0,0,0,3,293.58893,0
2022,Lexus,IS 350 AWD,Compact,3.5,6,AS6,3880.0,LexusIS 350 AWDCompact3.56AS6,253,0,0,0,0,0,1,0,3,279.18573,0
2022,Toyota,GR Supra 2.0,Two-seater,2.0,4,AS8,3181.0,ToyotaGR Supra 2.0Two-seater24AS8,195,0,0,1,0,0,0,0,0,208.90878,0
2022,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,3686.0,ChevroletCamaro SSSubcompact6.28M6,296,0,0,0,0,0,1,0,4,296.7591,1
2022,BMW,330i xDrive Sedan,Compact,2.0,4,AS8,3764.0,BMW330i xDrive SedanCompact24AS8,195,0,0,0,0,0,0,1,0,220.53099,0
2022,Alfa Romeo,Giulia,Mid-size,2.0,4,A8,3521.0,Alfa RomeoGiuliaMid-size24A8,205,0,0,0,0,0,1,0,0,223.40967,0
2022,Alfa Romeo,Giulia AWD,Mid-size,2.0,4,A8,3632.0,Alfa RomeoGiulia AWDMid-size24A8,217,0,0,0,0,0,1,0,0,204.28104,0
2022,Audi,Q5 40 TFSI quattro,SUV: Small,2.0,4,AM7,4079.0,AudiQ5 40 TFSI quattroSUV: Small24AM7,217,0,0,0,0,0,1,0,0,225.75867,0
2022,Lexus,ES 350,Mid-size,3.5,6,AS8,3690.0,LexusES 350Mid-size3.56AS8,214,0,0,0,0,1,0,0,3,272.11566,0
2022,Ford,Bronco Sasquatch 4WD,SUV: Small,2.7,6,AS10,4580.0,FordBronco Sasquatch 4WDSUV: Small2.76AS10,331,0,0,0,0,1,0,0,3,309.85724,0
2022,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,3891.0,LexusRC 300 AWDSubcompact3.56AS6,253,0,0,0,0,0,1,0,3,277.4275,0
2022,Buick,Enclave,SUV: Standard,3.6,6,A9,4359.0,BuickEnclaveSUV: Standard3.66A9,263,0,0,0,0,1,0,0,3,297.0958,0
2022,Buick,Enclave AWD,SUV: Standard,3.6,6,A9,4359.0,BuickEnclave AWDSUV: Standard3.66A9,277,0,0,0,0,1,0,0,3,297.0958,0
2022,Volvo,XC60 B5 AWD,SUV: Small,2.0,4,AS8,4008.0,VolvoXC60 B5 AWDSUV: Small24AS8,219,0,0,0,0,0,1,0,0,230.809,0
2022,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8,AS10,4650.0,FordF-150 4X4 FFV (Without Stop-Start)Pickup truck: Standard58AS10,308,0,1,0,0,0,0,0,4,304.30634,0
2022,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8,AS10,4650.0,FordF-150 4X4 FFV (Without Stop-Start)Pickup truck: Standard58AS10,295,0,1,0,0,0,0,0,4,304.30634,0
2022,Dodge,Charger (MDS),Full-size,5.7,8,A8,4286.0,DodgeCharger (MDS)Full-size5.78A8,289,0,0,0,0,1,0,0,4,301.684,0
2022,Infiniti,Q60 AWD,Subcompact,3.0,6,AS7,3915.0,InfinitiQ60 AWDSubcompact36AS7,252,0,0,0,0,0,1,0,3,285.47473,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,3.0,6,A10,4828.0,GMCSierra 4WD Mud Terrain TirePickup truck: Standard36A10,298,0,1,0,0,0,0,0,3,278.60425,0
2022,Volkswagen,Atlas 4MOTION,SUV: Small,3.6,6,AS8,4605.0,VolkswagenAtlas 4MOTIONSUV: Small3.66AS8,286,0,0,0,0,1,0,0,3,292.19376,0
2022,Jeep,Wrangler JL Unlimited 4X4 EcoDiesel,SUV: Small,3.0,6,A8,5400.0,JeepWrangler JL Unlimited 4X4 EcoDieselSUV: Small36A8,255,0,0,0,0,1,0,0,3,286.3497,0
2022,Jeep,Wrangler JL Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,4167.0,JeepWrangler JL Unlimited 4X4 eTorqueSUV: Small3.66A8,262,0,0,0,0,1,0,0,3,290.60718,0
2022,Lexus,ES 300h,Mid-size,2.5,4,AV6,3730.0,LexusES 300hMid-size2.54AV6,124,0,0,0,0,1,0,0,0,216.69817,0
2022,Infiniti,Q50 AWD,Mid-size,3.0,6,AS7,3937.0,InfinitiQ50 AWDMid-size36AS7,254,0,0,0,0,0,1,0,3,280.6907,0
2022,Audi,A4 Sedan 45 TFSI quattro,Compact,2.0,4,AM7,3682.0,AudiA4 Sedan 45 TFSI quattroCompact24AM7,205,0,0,0,0,0,1,0,0,223.27687,0
2022,Lexus,NX 350 AWD,SUV: Small,2.4,4,AS8,4035.0,LexusNX 350 AWDSUV: Small2.44AS8,221,0,0,0,0,0,1,0,0,239.74934,0
2022,Jaguar,E-PACE P250,SUV: Small,2.0,4,AS9,3924.0,JaguarE-PACE P250SUV: Small24AS9,247,0,0,0,0,0,0,1,0,222.33153,0
2022,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2.0,4,AM8,3494.0,Mercedes-BenzGLB 250 4MATIC SUVSUV: Small24AM8,224,0,0,0,0,0,1,0,0,229.32697,0
2022,MINI,John Cooper Works Clubman ALL4,Mid-size,2.0,4,AS8,3527.0,MINIJohn Cooper Works Clubman ALL4Mid-size24AS8,210,0,0,0,0,0,0,1,0,211.0219,0
2022,Lexus,NX 350h AWD,SUV: Small,2.5,4,AV6,4080.0,LexusNX 350h AWDSUV: Small2.54AV6,140,0,0,0,0,0,1,0,0,222.43822,0
2022,Genesis,GV70 AWD,SUV: Small,2.5,4,AS8,4167.0,GenesisGV70 AWDSUV: Small2.54AS8,229,0,0,0,0,0,1,0,0,227.39673,0
2022,Genesis,GV70 AWD,SUV: Small,3.5,6,AS8,4167.0,GenesisGV70 AWDSUV: Small3.56AS8,275,0,0,0,0,0,1,0,3,283.71106,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,4700.0,ChevroletSilverado 4WDPickup truck: Standard2.74A8,306,0,1,0,0,0,0,0,0,273.70593,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,4710.0,GMCSierra 4WD Mud Terrain TirePickup truck: Standard2.74A8,328,0,1,0,0,0,0,0,0,274.2624,0
2022,Infiniti,Q50 AWD Red Sport,Mid-size,3.0,6,AS7,4054.0,InfinitiQ50 AWD Red SportMid-size36AS7,261,0,0,0,0,0,1,0,3,299.34164,1
2022,Acura,TLX SH-AWD,Compact,2.0,4,AS10,3927.0,AcuraTLX SH-AWDCompact24AS10,230,0,0,0,0,0,0,1,0,243.10103,1
2022,GMC,Sierra 4WD,Pickup truck: Standard,3.0,6,A10,4601.0,GMCSierra 4WDPickup truck: Standard36A10,265,0,1,0,0,0,0,0,3,281.64587,0
2022,Ford,F-150 Hybrid,Pickup truck: Standard,3.5,6,AS10,4616.0,FordF-150 HybridPickup truck: Standard3.56AS10,228,0,1,0,0,0,0,0,3,286.79843,0
2022,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,3780.0,LexusES 250 AWDMid-size2.54AS8,195,0,0,0,0,1,0,0,0,203.68378,0
2022,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,5353.0,Ram1500 4X4 eTorquePickup truck: Standard3.66A8,260,0,1,0,0,0,0,0,3,302.5366,0
2022,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,5345.0,Ram1500 4X4Pickup truck: Standard5.78A8,325,0,1,0,0,0,0,0,4,361.7884,1
2022,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,5497.0,Ram1500 4X4 eTorquePickup truck: Standard5.78A8,284,0,1,0,0,0,0,0,4,363.85226,1
2022,Acura,RDX SH-AWD,SUV: Small,2.0,4,AS10,3990.0,AcuraRDX SH-AWDSUV: Small24AS10,232,0,0,0,0,0,1,0,0,231.04283,0
2022,Chevrolet,Silverado,Pickup truck: Standard,2.7,4,A8,4400.0,ChevroletSilveradoPickup truck: Standard2.74A8,274,0,1,0,0,0,0,0,0,279.72003,0
2022,Volvo,V60 T6 AWD,Station wagon: Small,2.0,4,AS8,4202.0,VolvoV60 T6 AWDStation wagon: Small24AS8,224,0,0,0,0,0,1,0,0,236.85583,0
2022,Volkswagen,Atlas 4MOTION,SUV: Small,2.0,4,AS8,4451.0,VolkswagenAtlas 4MOTIONSUV: Small24AS8,249,0,0,0,0,1,0,0,0,246.93617,0
2022,Chevrolet,Silverado,Pickup truck: Standard,3.0,6,A10,4400.0,ChevroletSilveradoPickup truck: Standard36A10,240,0,1,0,0,0,0,0,3,278.2234,0
2022,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2.0,4,A9,4178.0,Mercedes-BenzMetris Cargo Van LWBSpecial purpose vehicle24A9,267,1,0,0,0,0,0,0,0,236.5152,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,2.7,4,A8,4509.0,GMCSierra 4WDPickup truck: Standard2.74A8,306,0,1,0,0,0,0,0,0,274.362,0
2022,Hyundai,Santa Fe Hybrid,SUV: Small,1.6,4,AM6,4078.0,HyundaiSanta Fe HybridSUV: Small1.64AM6,176,0,0,0,0,0,1,0,0,173.79279,0
2022,Jeep,Wrangler JL 4X4 eTorque,SUV: Small,3.6,6,A8,4167.0,JeepWrangler JL 4X4 eTorqueSUV: Small3.66A8,258,0,0,0,0,1,0,0,3,290.60718,0
2022,Toyota,4Runner 4WD (Part-Time 4WD) ,SUV: Standard,4.0,6,AS5,4675.0,Toyota4Runner 4WD (Part-Time 4WD) SUV: Standard46AS5,321,0,0,0,0,1,0,0,3,321.4532,0
2022,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS10,4428.0,FordF-150 (Without Stop-Start)Pickup truck: Standard3.56AS10,281,0,1,0,0,0,0,0,3,297.10532,0
2022,Audi,A4 Sedan 40 TFSI quattro,Compact,2.0,4,AM7,3682.0,AudiA4 Sedan 40 TFSI quattroCompact24AM7,190,0,0,0,0,0,1,0,0,223.27687,0
2022,Ram,1500,Pickup truck: Standard,5.7,8,A8,5345.0,Ram1500Pickup truck: Standard5.78A8,320,0,1,0,0,0,0,0,4,361.7884,1
2022,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,5353.0,Ram1500 eTorquePickup truck: Standard5.78A8,275,0,1,0,0,0,0,0,4,361.7884,1
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,3.3,6,AS10,4363.0,FordF-150 4X4 FFVPickup truck: Standard3.36AS10,256,0,1,0,0,0,0,0,3,283.9579,0
2022,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2.0,4,A9,4123.0,Mercedes-BenzMetris Cargo VanSpecial purpose vehicle24A9,267,1,0,0,0,0,0,0,0,233.08733,0
2022,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4,AV,1565.0,ToyotaHighlander Hybrid AWDSUV: Standard2.54AV,158,0,0,0,0,1,0,0,0,221.97598,0
2022,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,2.0,4,AM8,3494.0,Mercedes-BenzGLA 250 4MATIC SUVSUV: Small24AM8,210,0,0,0,0,0,0,1,0,229.32697,0
2022,Dodge,Challenger (MDS),Mid-size,5.7,8,A8,4182.0,DodgeChallenger (MDS)Mid-size5.78A8,289,0,0,0,0,1,0,0,4,304.02567,0
2022,Volvo,S60 B5,Compact,2.0,4,AS8,3784.0,VolvoS60 B5Compact24AS8,186,0,0,0,0,0,1,0,0,205.9131,0
2022,Volvo,S60 B5 AWD,Compact,2.0,4,AS8,4013.0,VolvoS60 B5 AWDCompact24AS8,193,0,0,0,0,0,1,0,0,230.42082,0
2022,Infiniti,QX50 AWD,SUV: Small,2.0,4,AV8,3937.0,InfinitiQX50 AWDSUV: Small24AV8,228,0,0,0,0,0,1,0,0,233.06403,0
2022,Lexus,IS 300,Compact,2.0,4,AS6,3715.0,LexusIS 300Compact24AS6,221,0,0,0,0,0,1,0,0,216.40683,0
2022,Lexus,IS 300 AWD,Compact,3.5,6,AS6,3847.0,LexusIS 300 AWDCompact3.56AS6,253,0,0,0,0,0,1,0,3,257.2391,0
2022,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,AS10,3741.0,FordMustang Convertible (High Performance)Subcompact2.34AS10,252,0,0,0,0,1,0,0,0,259.09103,0
2022,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,M6,3825.0,FordMustang Convertible (High Performance)Subcompact2.34M6,256,0,0,0,0,1,0,0,0,258.3918,0
2022,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6,M6,5600.0,ToyotaTacoma 4WD D-Cab TRD Off-Road/PROPickup truck: Small3.56M6,300,0,1,0,0,0,0,0,3,322.4009,1
2022,Ford,Bronco Black Diamond 4WD,SUV: Small,2.3,4,AS10,4587.0,FordBronco Black Diamond 4WDSUV: Small2.34AS10,308,0,0,0,0,1,0,0,0,232.6528,0
2022,Ford,Bronco Black Diamond 4WD,SUV: Small,2.3,4,M7,4587.0,FordBronco Black Diamond 4WDSUV: Small2.34M7,310,0,0,0,0,1,0,0,0,232.6528,0
2022,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6,A8,4785.0,Ram1500 HFE eTorquePickup truck: Standard3.66A8,245,0,1,0,0,0,0,0,3,300.22232,0
2022,Ford,Mustang (High Performance),Subcompact,2.3,4,M6,3532.0,FordMustang (High Performance)Subcompact2.34M6,246,0,0,0,0,0,1,0,0,235.42398,0
2022,BMW,X2 xDrive28i,SUV: Small,2.0,4,AS8,3664.0,BMWX2 xDrive28iSUV: Small24AS8,207,0,0,0,0,0,0,1,0,216.68365,0
2022,Dodge,Durango AWD,SUV: Standard,3.6,6,A8,4689.0,DodgeDurango AWDSUV: Standard3.66A8,265,0,0,0,0,1,0,0,3,301.32346,0
2022,Dodge,Durango AWD,SUV: Standard,5.7,8,A8,4689.0,DodgeDurango AWDSUV: Standard5.78A8,331,0,0,0,0,1,0,0,4,312.63336,0
2022,Honda,Passport AWD,SUV: Small,3.5,6,AS9,4057.0,HondaPassport AWDSUV: Small3.56AS9,265,0,0,0,0,1,0,0,3,294.4401,0
2022,Lexus,NX 250 AWD,SUV: Small,2.5,4,AS8,3790.0,LexusNX 250 AWDSUV: Small2.54AS8,198,0,0,0,0,0,1,0,0,241.91422,0
2022,Nissan,Rogue AWD SL/Platinum,SUV: Small,1.5,3,AV8,3715.0,NissanRogue AWD SL/PlatinumSUV: Small1.53AV8,181,0,0,0,0,0,1,0,0,208.35983,0
2022,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,AS9,4436.0,HondaRidgeline AWDPickup truck: Standard3.56AS9,271,0,1,0,0,0,0,0,3,293.52188,0
2022,Toyota,4Runner 4WD,SUV: Standard,4.0,6,AS5,4750.0,Toyota4Runner 4WDSUV: Standard46AS5,323,0,0,0,0,1,0,0,3,325.06375,0
2022,Honda,Pilot AWD,SUV: Small,3.5,6,AS9,4030.0,HondaPilot AWDSUV: Small3.56AS9,256,0,0,0,0,1,0,0,3,307.4059,0
2022,Ford,GT,Two-seater,3.5,6,AM7,3705.0,FordGTTwo-seater3.56AM7,395,0,0,1,0,0,0,0,3,274.91876,0
2022,Ford,Mustang Convertible,Subcompact,5.0,8,AS10,4012.0,FordMustang ConvertibleSubcompact58AS10,314,0,0,0,0,1,0,0,4,301.53262,0
2022,Ford,Bronco Sasquatch 4WD,SUV: Small,2.3,4,M7,4467.0,FordBronco Sasquatch 4WDSUV: Small2.34M7,317,0,0,0,0,1,0,0,0,261.26385,0
2022,Ford,Edge AWD,SUV: Small,2.0,4,A8,4124.0,FordEdge AWDSUV: Small24A8,238,0,0,0,0,0,1,0,0,233.08733,0
2022,Ford,Edge AWD,SUV: Small,2.0,4,AS8,4124.0,FordEdge AWDSUV: Small24AS8,239,0,0,0,0,0,1,0,0,233.08733,0
2022,Ford,Edge AWD,SUV: Small,2.7,6,AS8,4124.0,FordEdge AWDSUV: Small2.76AS8,262,0,0,0,0,0,1,0,3,283.3461,0
2022,Nissan,Maxima,Mid-size,3.5,6,AV7,3713.0,NissanMaximaMid-size3.56AV7,233,0,0,0,0,0,1,0,3,277.32315,0
2022,Genesis,G70 AWD,Compact,3.3,6,AS8,3516.0,GenesisG70 AWDCompact3.36AS8,273,0,0,0,0,0,1,0,3,295.88388,1
2022,Subaru,Outback Wilderness AWD,SUV: Small,2.4,4,AV8,3500.0,SubaruOutback Wilderness AWDSUV: Small2.44AV8,235,0,0,0,0,0,1,0,0,210.43044,0
2022,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6,A9,3960.0,JeepCherokee 4X4 Active Drive LockSUV: Small3.26A9,268,0,0,0,0,1,0,0,3,273.9467,0
2022,BMW,X1 xDrive28i,SUV: Small,2.0,4,AS8,3726.0,BMWX1 xDrive28iSUV: Small24AS8,213,0,0,0,0,0,0,1,0,216.40683,0
2022,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,5098.0,Ram1500 Classic 4X4Pickup truck: Standard3.66A8,295,0,1,0,0,0,0,0,3,295.41656,0
2022,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,2.7,6,AS10,4171.0,FordF-150 (Without Stop-Start)Pickup truck: Standard2.76AS10,282,0,1,0,0,0,0,0,3,288.44318,0
2022,Cadillac,CT5,Mid-size,2.0,4,AS10,3659.0,CadillacCT5Mid-size24AS10,207,0,0,0,0,1,0,0,0,217.16357,0
2022,Cadillac,CT5,Mid-size,3.0,6,AS10,3659.0,CadillacCT5Mid-size36AS10,252,0,0,0,0,1,0,0,3,282.77304,0
2022,Cadillac,CT5 AWD,Mid-size,2.0,4,AS10,3659.0,CadillacCT5 AWDMid-size24AS10,222,0,0,0,0,1,0,0,0,217.16357,0
2022,Cadillac,CT5 AWD,Mid-size,3.0,6,AS10,3659.0,CadillacCT5 AWDMid-size36AS10,260,0,0,0,0,1,0,0,3,282.77304,0
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,5071.0,JeepGladiator 4X4Pickup truck: Standard3.66A8,290,0,1,0,0,0,0,0,3,306.54874,0
